5.918367347,22.44897959,0.492150925,0.060438481,5.91E-05,0.000121794,0.492209995,0.060560276,0.552589406
5.918367347,23.36734694,0.503176538,0.051787145,5.35E-05,0.000106968,0.503230076,0.051894113,0.554963683
5.918367347,24.28571429,0.51265158,0.044329884,4.91E-05,9.55E-05,0.512700659,0.044425425,0.556981464
5.918367347,25.20408163,0.520734625,0.037954008,4.54E-05,8.66E-05,0.520780068,0.0380406,0.558688632
5.918367347,26.12244898,0.527594201,0.032534733,4.24E-05,7.95E-05,0.527636649,0.032614214,0.560128934
5.918367347,27.04081633,0.53339591,0.027946508,4.00E-05,7.37E-05,0.533435868,0.028020257,0.561342419
5.918367347,27.95918367,0.538294181,0.024070481,3.79E-05,6.91E-05,0.538332048,0.02413955,0.562364661
5.918367347,28.87755102,0.54242783,0.020798723,3.61E-05,6.52E-05,0.542463927,0.020863926,0.563226553
5.918367347,29.79591837,0.545918405,0.018036072,3.46E-05,6.20E-05,0.545952991,0.018098045,0.563954477
5.918367347,30.71428571,0.548870331,0.015700358,3.33E-05,5.92E-05,0.548903617,0.015759606,0.564570689
5.918367347,31.63265306,0.551372108,0.013721697,3.22E-05,5.69E-05,0.551404268,0.013778623,0.565093805
5.918367347,32.55102041,0.553498028,0.012041276,3.12E-05,5.49E-05,0.553529207,0.012096207,0.565539304
5.918367347,33.46938776,0.55531005,0.010609958,3.03E-05,5.32E-05,0.555340366,0.010663161,0.565920008
5.918367347,34.3877551,0.556859628,0.009386887,2.96E-05,5.17E-05,0.556889184,0.009438584,0.566246515
5.918367347,35.30612245,0.558189395,0.008338187,2.89E-05,5.04E-05,0.558218276,0.008388561,0.566527582
5.918367347,36.2244898,0.55933464,0.007435804,2.83E-05,4.92E-05,0.559362919,0.007485009,0.566770444
5.918367347,37.14285714,0.560324574,0.006656512,2.77E-05,4.82E-05,0.560352314,0.006704679,0.566981087
5.918367347,38.06122449,0.561183401,0.005981068,2.73E-05,4.72E-05,0.561210656,0.006028306,0.567164469
5.918367347,38.97959184,0.561931206,0.005393502,2.68E-05,4.64E-05,0.561958022,0.005439908,0.567324709
5.918367347,39.89795918,0.562584693,0.004880544,2.64E-05,4.57E-05,0.56261111,0.004926198,0.567465236
5.918367347,40.81632653,0.563157782,0.004431132,2.61E-05,4.50E-05,0.563183837,0.004476106,0.567588913
5.918367347,41.73469388,0.56366211,0.004036027,2.57E-05,4.44E-05,0.563687834,0.004080383,0.567698137
5.918367347,42.65306122,0.56410743,0.00368749,2.54E-05,4.38E-05,0.564132851,0.003731282,0.567794921
5.918367347,43.57142857,0.564501942,0.003379019,2.51E-05,4.33E-05,0.564527084,0.003422293,0.567880961
5.918367347,44.48979592,0.56485256,0.003105132,2.49E-05,4.28E-05,0.564877445,0.003147931,0.567957692
5.918367347,45.40816327,0.565165134,0.002861196,2.46E-05,4.24E-05,0.56518978,0.002903558,0.56802633
5.918367347,46.32653061,0.565444626,0.002643282,2.44E-05,4.20E-05,0.565469051,0.002685241,0.568087908
5.918367347,47.24489796,0.565695263,0.002448049,2.42E-05,4.16E-05,0.565719483,0.002489632,0.568143311
5.918367347,48.16326531,0.565920652,0.002272643,2.40E-05,4.12E-05,0.565944682,0.002313879,0.568193295
5.918367347,49.08163265,0.566123886,0.002114623,2.39E-05,4.09E-05,0.566147738,0.002155535,0.568238509
5.918367347,50,0.56630762,0.001971892,2.37E-05,4.06E-05,0.566331305,0.002012502,0.568279512
6.836734694,5,0.099658795,0.311450541,0.005359872,0.071592717,0.105018667,0.383043257,0.411109336
6.836734694,5.918367347,0.118128585,0.316916083,0.004471639,0.055140177,0.122600224,0.37205626,0.435044668
6.836734694,6.836734694,0.13782522,0.318858621,0.003678148,0.041227722,0.141503368,0.360086343,0.456683841
6.836734694,7.755102041,0.158483377,0.31730301,0.002978619,0.029954948,0.161461996,0.347257959,0.475786387
6.836734694,8.673469388,0.179852475,0.312476265,0.002373704,0.021209102,0.182226179,0.333685367,0.492328741
6.836734694,9.591836735,0.20173564,0.304756176,0.001863191,0.014698259,0.203598831,0.319454436,0.506491817
6.836734694,10.51020408,0.224006706,0.294591172,0.001443819,0.01002612,0.225450525,0.304617292,0.518597878
6.836734694,11.42857143,0.246602789,0.282425275,0.001108426,0.006774031,0.247711215,0.289199306,0.529028063
6.836734694,12.34693878,0.269500068,0.268651282,0.000846612,0.004562491,0.27034668,0.273213773,0.53815135
6.836734694,13.26530612,0.292683159,0.253597106,0.000646289,0.003082329,0.293329448,0.256679435,0.546280266
6.836734694,14.18367347,0.316115842,0.237537261,0.000495305,0.00210049,0.316611147,0.239637751,0.553653103
6.836734694,15.10204082,0.339717467,0.22071712,0.000382633,0.001450948,0.3401001,0.222168069,0.560434587
6.836734694,16.02040816,0.363347677,0.203378695,0.000298977,0.001020096,0.363646654,0.204398791,0.566726372
6.836734694,16.93877551,0.386801719,0.185779642,0.000236911,0.000732288,0.38703863,0.186511929,0.572581361
6.836734694,17.85714286,0.409818134,0.168200434,0.000190733,0.000538013,0.410008867,0.168738448,0.578018568
6.836734694,18.7755102,0.432098862,0.15093808,0.000156175,0.000405158,0.432255038,0.151343237,0.583036942
6.836734694,19.69387755,0.453338829,0.134288382,0.000130107,0.000312945,0.453468936,0.134601327,0.587627211
6.836734694,20.6122449,0.473259141,0.11852195,0.000110254,0.000247907,0.473369395,0.118769857,0.59178109
6.836734694,21.53061224,0.491636633,0.10386076,9.50E-05,0.000201262,0.491731606,0.104062022,0.595497393
6.836734694,22.44897959,0.508323601,0.090461412,8.31E-05,0.000167236,0.508406681,0.090628648,0.598785012
6.836734694,23.36734694,0.52325469,0.078408507,7.37E-05,0.00014199,0.523328409,0.078550497,0.601663197
6.836734694,24.28571429,0.536441658,0.067718244,6.63E-05,0.000122946,0.536507924,0.067841191,0.604159902
6.836734694,25.20408163,0.547959465,0.058349657,6.03E-05,0.000108348,0.548019734,0.058458005,0.606309122
6.836734694,26.12244898,0.557928244,0.050219764,5.54E-05,9.70E-05,0.557983634,0.050316747,0.608148008
6.836734694,27.04081633,0.566495127,0.043219171,5.14E-05,8.80E-05,0.566546509,0.043307177,0.609714298
6.836734694,27.95918367,0.573818619,0.03722574,4.81E-05,8.08E-05,0.573866675,0.037306557,0.611044359
6.836734694,28.87755102,0.580056725,0.032115151,4.53E-05,7.50E-05,0.580101997,0.032190135,0.612171876
6.836734694,29.79591837,0.585358952,0.027768185,4.29E-05,7.02E-05,0.585401872,0.02783838,0.613127137
6.836734694,30.71428571,0.589861631,0.024075133,4.09E-05,6.62E-05,0.58990255,0.024141352,0.613936764
6.836734694,31.63265306,0.59368579,0.020937971,3.92E-05,6.29E-05,0.593724992,0.021000855,0.614623761
6.836734694,32.55102041,0.596936776,0.018270976,3.77E-05,6.01E-05,0.596974495,0.018331035,0.615207753
6.836734694,33.46938776,0.599704976,0.016000352,3.64E-05,5.76E-05,0.599741405,0.016057997,0.615705328
6.836734694,34.3877551,0.60206713,0.014063283,3.53E-05,5.56E-05,0.602102431,0.014118848,0.616130413
6.836734694,35.30612245,0.604087917,0.012406732,3.43E-05,5.38E-05,0.604122224,0.012460492,0.616494648
6.836734694,36.2244898,0.60582157,0.010986166,3.34E-05,5.22E-05,0.605854997,0.011038349,0.616807736
6.836734694,37.14285714,0.607313422,0.009764329,3.26E-05,5.08E-05,0.607346067,0.009815124,0.617077751
6.836734694,38.06122449,0.608601299,0.008710111,3.19E-05,4.96E-05,0.608633244,0.008759678,0.61731141
6.836734694,38.97959184,0.609716739,0.007797564,3.13E-05,4.85E-05,0.609748057,0.007846038,0.617514303
6.836734694,39.89795918,0.61068605,0.007005039,3.08E-05,4.75E-05,0.610716802,0.007052536,0.61769109
6.836734694,40.81632653,0.611531192,0.006314464,3.02E-05,4.66E-05,0.611561431,0.006361083,0.617845656
6.836734694,41.73469388,0.612270524,0.005710729,2.98E-05,4.58E-05,0.612300296,0.005756555,0.617981253
6.836734694,42.65306122,0.612919424,0.005181181,2.93E-05,4.51E-05,0.612948771,0.005226288,0.618100605
6.836734694,43.57142857,0.613490801,0.0047152,2.90E-05,4.45E-05,0.61351976,0.004759653,0.618206
6.836734694,44.48979592,0.613995516,0.004303852,2.86E-05,4.39E-05,0.614024118,0.004347708,0.618299368
6.836734694,45.40816327,0.614442734,0.003939604,2.83E-05,4.33E-05,0.614471008,0.003982913,0.618382338
6.836734694,46.32653061,0.614840206,0.003616084,2.80E-05,4.28E-05,0.614868176,0.003658891,0.61845629
6.836734694,47.24489796,0.615194507,0.003327891,2.77E-05,4.23E-05,0.615222197,0.003370234,0.618522398
6.836734694,48.16326531,0.615511231,0.00307043,2.74E-05,4.19E-05,0.615538661,0.003112344,0.618581661
6.836734694,49.08163265,0.615795151,0.002839783,2.72E-05,4.15E-05,0.615822339,0.0028813,0.618634934
6.836734694,50,0.616050351,0.0026326,2.70E-05,4.11E-05,0.616077312,0.002673748,0.618682951
7.755102041,5,0.08559158,0.32150521,0.008072383,0.119215374,0.093663963,0.440720583,0.40709679
7.755102041,5.918367347,0.103102441,0.333643153,0.00699744,0.095391975,0.110099881,0.429035129,0.436745595
7.755102041,6.836734694,0.122246407,0.342238463,0.005973996,0.073967508,0.128220402,0.41620597,0.464484869
7.755102041,7.755102041,0.142716397,0.346845941,0.005010159,0.055573523,0.147726556,0.402419464,0.489562338
7.755102041,8.673469388,0.164157578,0.347338316,0.004121458,0.040532503,0.168279037,0.387870819,0.511495895
7.755102041,9.591836735,0.186240947,0.343918086,0.003325888,0.028805521,0.189566836,0.372723607,0.530159034
7.755102041,10.51020408,0.208720117,0.337034002,0.002637513,0.020051494,0.21135763,0.357085497,0.54575412
7.755102041,11.42857143,0.23145152,0.327251571,0.002062027,0.013754834,0.233513547,0.341006405,0.55870309
7.755102041,12.34693878,0.2543798,0.315136338,0.001595863,0.009357553,0.255975663,0.324493891,0.569516138
7.755102041,13.26530612,0.277503833,0.301183335,0.001228224,0.006352512,0.278732057,0.307535847,0.578687169
7.755102041,14.18367347,0.300839185,0.285794952,0.000944335,0.004327757,0.301783521,0.290122709,0.586634138
7.755102041,15.10204082,0.32438615,0.269292274,0.000728445,0.002973556,0.325114594,0.272265831,0.593678424
7.755102041,16.02040816,0.34810635,0.251942235,0.000565876,0.002069281,0.348672226,0.254011516,0.600048585
7.755102041,16.93877551,0.371908113,0.233987206,0.000444077,0.001463511,0.37235219,0.235450717,0.605895318
7.755102041,17.85714286,0.395640607,0.215668812,0.000352909,0.001054844,0.395993517,0.216723656,0.61130942
7.755102041,18.7755102,0.419097171,0.197241629,0.000284503,0.000776378,0.419381675,0.198018007,0.6163388
7.755102041,19.69387755,0.442027975,0.178975236,0.000232913,0.000584303,0.442260889,0.179559539,0.621003211
7.755102041,20.6122449,0.464160863,0.161145501,0.000193726,0.000449982,0.464354589,0.161595482,0.625306363
7.755102041,21.53061224,0.485227279,0.144018172,0.000163703,0.000354649,0.485390982,0.144372821,0.629245451
7.755102041,22.44897959,0.504988646,0.12782942,0.000140477,0.000285938,0.505129124,0.128115359,0.632818067
7.755102041,23.36734694,0.523258227,0.112768368,0.000122326,0.000235634,0.523380554,0.113004002,0.636026595
7.755102041,24.28571429,0.539914721,0.098965578,0.000107992,0.000198224,0.540022713,0.099163802,0.638880299
7.755102041,25.20408163,0.554906111,0.08648943,9.66E-05,0.000169972,0.555002663,0.086659401,0.64139554
7.755102041,26.12244898,0.56824468,0.075350031,8.73E-05,0.000148313,0.56833201,0.075498344,0.643594711
7.755102041,27.04081633,0.5799958,0.065508675,7.98E-05,0.000131466,0.580075619,0.06564014,0.645504475
7.755102041,27.95918367,0.590263672,0.05689015,7.36E-05,0.000118179,0.590337314,0.05700833,0.647153822
7.755102041,28.87755102,0.59917686,0.049395448,6.85E-05,0.000107562,0.599245376,0.04950301,0.648572308
7.755102041,29.79591837,0.606875564,0.042913087,6.42E-05,9.90E-05,0.606939789,0.043012059,0.649788651
7.755102041,30.71428571,0.613501606,0.037328148,6.06E-05,9.19E-05,0.613562209,0.037420088,0.650829753
7.755102041,31.63265306,0.619191336,0.032528785,5.75E-05,8.61E-05,0.619248857,0.032614906,0.651720121
7.755102041,32.55102041,0.624071161,0.028410431,5.49E-05,8.13E-05,0.624126042,0.028491686,0.652481592
7.755102041,33.46938776,0.628255177,0.02487813,5.26E-05,7.71E-05,0.628307779,0.024955279,0.653133307
7.755102041,34.3877551,0.63184433,0.021847496,5.06E-05,7.37E-05,0.631894952,0.021921148,0.653691826
7.755102041,35.30612245,0.634926611,0.019244727,4.89E-05,7.07E-05,0.634975502,0.019315378,0.654171338
7.755102041,36.2244898,0.637577871,0.017006049,4.74E-05,6.81E-05,0.63762524,0.017074102,0.654583919
7.755102041,37.14285714,0.639862964,0.015076824,4.60E-05,6.58E-05,0.639908989,0.015142616,0.654939788
7.755102041,38.06122449,0.641837022,0.013410544,4.48E-05,6.38E-05,0.641881852,0.013474352,0.655247565
7.755102041,38.97959184,0.643546722,0.011967787,4.38E-05,6.21E-05,0.643590486,0.012029846,0.655514509
7.755102041,39.89795918,0.645031484,0.010715237,4.28E-05,6.05E-05,0.645074292,0.010775744,0.655746721
7.755102041,40.81632653,0.64632455,0.009624781,4.19E-05,5.91E-05,0.646366497,0.009683903,0.655949331
7.755102041,41.73469388,0.647453939,0.008672713,4.12E-05,5.79E-05,0.647495107,0.008730594,0.656126652
7.755102041,42.65306122,0.648443273,0.007839043,4.05E-05,5.68E-05,0.648483735,0.007895808,0.656282316
7.755102041,43.57142857,0.649312483,0.007106903,3.98E-05,5.58E-05,0.6493523,0.007162658,0.656419385
7.755102041,44.48979592,0.650078404,0.006462041,3.92E-05,5.48E-05,0.650117633,0.00651688,0.656540445
7.755102041,45.40816327,0.650755282,0.005892399,3.87E-05,5.40E-05,0.650793973,0.005946403,0.656647682
7.755102041,46.32653061,0.651355195,0.005387758,3.82E-05,5.32E-05,0.65139339,0.005440998,0.656742953
7.755102041,47.24489796,0.6518884,0.004939434,3.77E-05,5.25E-05,0.651926138,0.004991975,0.656827834
7.755102041,48.16326531,0.652363631,0.004540039,3.73E-05,5.19E-05,0.652400947,0.004591936,0.656903671
7.755102041,49.08163265,0.652788342,0.004183268,3.69E-05,5.13E-05,0.652825266,0.00423457,0.65697161
7.755102041,50,0.653168908,0.003863728,3.66E-05,5.08E-05,0.653205469,0.00391448,0.657032635
8.673469388,5,0.071598791,0.315493305,0.011112387,0.178265036,0.082711178,0.493758342,0.387092096
8.673469388,5.918367347,0.08724812,0.333059785,0.010054944,0.149049093,0.097303064,0.482108878,0.420307905
8.673469388,6.836734694,0.104890117,0.348151257,0.008977167,0.120908954,0.113867284,0.469060211,0.453041374
8.673469388,7.755102041,0.124313122,0.359812311,0.007875583,0.094992965,0.132188705,0.454805276,0.484125433
8.673469388,8.673469388,0.145162094,0.367307389,0.006767212,0.072293495,0.151929306,0.439600884,0.512469483
8.673469388,9.591836735,0.167011856,0.37029493,0.005686842,0.053415975,0.172698699,0.423710904,0.537306786
8.673469388,10.51020408,0.189462596,0.368872373,0.004676379,0.038478454,0.194138975,0.407350827,0.558334968
8.673469388,11.42857143,0.212214586,0.363483793,0.003772077,0.02717246,0.215986662,0.390656253,0.575698379
8.673469388,12.34693878,0.235095744,0.354755625,0.002995886,0.018926924,0.23809163,0.373682548,0.589851369
8.673469388,13.26530612,0.258044987,0.343341997,0.002353449,0.013084737,0.260398436,0.356426734,0.601386984
8.673469388,14.18367347,0.281072093,0.329826678,0.001837233,0.009030428,0.282909327,0.338857106,0.610898771
8.673469388,15.10204082,0.304214464,0.314686093,0.00143174,0.006253982,0.305646204,0.320940075,0.618900557
8.673469388,16.02040816,0.327501892,0.298294815,0.001118339,0.004365504,0.328620231,0.302660319,0.625796707
8.673469388,16.93877551,0.350932184,0.280951708,0.000878644,0.003082764,0.351810828,0.284034473,0.631883892
8.673469388,17.85714286,0.374456589,0.262910815,0.000696355,0.002208843,0.375152944,0.265119658,0.637367405
8.673469388,18.7755102,0.397973484,0.244407904,0.000557951,0.001609592,0.398531435,0.246017496,0.642381388
8.673469388,19.69387755,0.421329432,0.225678422,0.000452703,0.001194936,0.421782135,0.226873357,0.647007854
8.673469388,20.6122449,0.444327221,0.206965492,0.00037234,0.000904829,0.444699561,0.207870321,0.651292713
8.673469388,21.53061224,0.466740182,0.188518432,0.000310607,0.000699329,0.467050788,0.189217761,0.655258613
8.673469388,22.44897959,0.488331161,0.170583733,0.00026283,0.000551809,0.488593991,0.171135541,0.658914893
8.673469388,23.36734694,0.508873468,0.153391538,0.000225542,0.00044443,0.50909901,0.153835968,0.662265006
8.673469388,24.28571429,0.5281705,0.137141205,0.000196175,0.000365157,0.528366675,0.137506363,0.665311706
8.673469388,25.20408163,0.54607096,0.121989313,0.000172829,0.000305799,0.546243789,0.122295112,0.668060273
8.673469388,26.12244898,0.56247764,0.108042452,0.000154093,0.000260725,0.562631734,0.108303177,0.670520092
8.673469388,27.04081633,0.577349231,0.095355722,0.000138915,0.000226026,0.577488146,0.095581748,0.672704953
8.673469388,27.95918367,0.590696024,0.083936462,0.000126506,0.000198955,0.590822529,0.084135417,0.674632486
8.673469388,28.87755102,0.602571359,0.073751761,0.000116269,0.000177564,0.602687627,0.073929324,0.676323119
8.673469388,29.79591837,0.613060917,0.064737963,0.000107751,0.000160451,0.613168668,0.064898414,0.67779888
8.673469388,30.71428571,0.622271759,0.056810503,0.000100607,0.000146601,0.622372365,0.056957104,0.679082261
8.673469388,31.63265306,0.630322441,0.049872845,9.46E-05,0.000135267,0.630417007,0.050008112,0.680195286
8.673469388,32.55102041,0.637334964,0.043823855,8.94E-05,0.000125896,0.637424386,0.043949751,0.68115882
8.673469388,33.46938776,0.643428769,0.038563357,8.50E-05,0.00011807,0.643513777,0.038681428,0.681992126
8.673469388,34.3877551,0.648716667,0.033995961,8.12E-05,0.000111475,0.648797865,0.034107437,0.682712629
8.673469388,35.30612245,0.65330241,0.030033425,7.79E-05,0.00010587,0.653380297,0.030139295,0.683335835
8.673469388,36.2244898,0.657279506,0.026595867,7.50E-05,0.000101068,0.657354499,0.026696935,0.683875373
8.673469388,37.14285714,0.660730949,0.023612156,7.24E-05,9.69E-05,0.660803398,0.023709078,0.684343105
8.673469388,38.06122449,0.663729545,0.021019733,7.02E-05,9.33E-05,0.663799747,0.021113051,0.684749277
8.673469388,38.97959184,0.666338599,0.018764092,6.82E-05,9.02E-05,0.666406805,0.018854258,0.685102691
8.673469388,39.89795918,0.668612795,0.016798083,6.64E-05,8.74E-05,0.66867922,0.016885473,0.685410878
8.673469388,40.81632653,0.670599144,0.01508112,6.48E-05,8.49E-05,0.670663973,0.015166054,0.685680263
8.673469388,41.73469388,0.672337922,0.013578398,6.34E-05,8.27E-05,0.672401314,0.013661146,0.68591632
8.673469388,42.65306122,0.673863564,0.012260141,6.21E-05,8.08E-05,0.673925659,0.012340934,0.686123705
8.673469388,43.57142857,0.675205469,0.011100912,6.09E-05,7.90E-05,0.675266388,0.011179948,0.686306381
8.673469388,44.48979592,0.676388728,0.010078993,5.98E-05,7.75E-05,0.676448576,0.010156445,0.686467721
8.673469388,45.40816327,0.677434753,0.009175845,5.89E-05,7.60E-05,0.677493623,0.009251862,0.686610598
8.673469388,46.32653061,0.678361828,0.008375633,5.80E-05,7.47E-05,0.678419804,0.008450345,0.686737462
8.673469388,47.24489796,0.679185584,0.007664821,5.72E-05,7.35E-05,0.679242736,0.007738342,0.686850405
8.673469388,48.16326531,0.679919395,0.007031822,5.64E-05,7.24E-05,0.67997579,0.007104252,0.686951216
8.673469388,49.08163265,0.680574727,0.006466704,5.57E-05,7.14E-05,0.680630423,0.006538133,0.687041431
8.673469388,50,0.681161425,0.005960942,5.50E-05,7.05E-05,0.681216473,0.006031448,0.687122366
9.591836735,5,0.059751079,0.301108879,0.013976447,0.239593633,0.073727526,0.540702512,0.360859958
9.591836735,5.918367347,0.073096231,0.321296725,0.013138907,0.208472772,0.086235139,0.529769498,0.394392957
9.591836735,6.836734694,0.08853518,0.340585106,0.01223898,0.17666581,0.10077416,0.517250917,0.429120286
9.591836735,7.755102041,0.106043319,0.357888703,0.011238175,0.14537633,0.117281494,0.503265033,0.463932023
9.591836735,8.673469388,0.125412816,0.372060105,0.010122892,0.115982611,0.135535707,0.488042716,0.497472921
9.591836735,9.591836735,0.146271008,0.382145198,0.008914101,0.089741947,0.155185109,0.471887145,0.528416206
9.591836735,10.51020408,0.16815722,0.387602936,0.007663683,0.06750546,0.175820903,0.455108396,0.555760156
9.591836735,11.42857143,0.190627699,0.388387491,0.006438525,0.049572055,0.197066223,0.437959545,0.579015189
